overall_accuracy,easy_accuracy,medium_accuracy,hard_accuracy,avg_time_taken,avg_quality_score,total_hints_used,hard_questions_attempted,label
0.8265695525892109,1.0,0.8700230110200011,0.6176628875860373,30.20720898701739,0.8242166785801435,0.0,3,Advanced
0.45328986656587705,0.7877992476098312,0.3814042356355849,0.26598859500314964,49.359534427844125,0.3637906351506275,1.783441435744637,4,Intermediate
0.7505323006627107,1.0,0.8900241349935584,0.5552795052648359,24.343693181134135,0.6451150272144948,0.5530540849750469,4,Advanced
0.7889959944197747,0.9637818391164538,0.7406507741406072,0.6489054772052905,9.396325260569045,0.7121005453591293,0.1052877264132791,1,Advanced
0.45997371157094413,1.0,0.6830239493198806,0.0982475181738284,41.15113992117474,0.5386543581914833,0.9833752380252613,1,Intermediate
0.38325719773382494,0.995817080747911,0.5605203277549191,0.32091503252002046,15.226674306746347,0.7202122733997945,2.2865167513318303,2,Intermediate
0.9916260209575525,1.0,0.8664434229431561,0.7549806800860688,13.783710143491074,0.9849335981453468,0.03932797316588227,3,Expert
0.6399348418487877,0.9151540620643959,0.6432401969681457,0.19441261211718097,37.37067539033004,0.32222231292015235,0.0,3,Intermediate
0.8795952688284265,0.9580471068308025,0.7760396240992573,0.343337536821662,42.577664666808225,0.5964476886138265,0.0,1,Advanced
0.252010987105331,0.42797518767488385,0.10896681866114247,0.0,27.547893003115934,0.3243089338594312,4.094573510675563,1,Beginner
0.8144596929128145,0.9673644388759922,0.9522817877963138,0.6131502127827967,23.922274669223324,0.8269627162424197,0.0,1,Expert
0.5811450118685847,0.8758246186997227,0.6227683838304372,0.2505435014090286,24.874280257703322,0.29751988815564256,2.3723486799617683,1,Intermediate
0.5007359214381982,0.8589592767368435,0.6993908027233388,0.10931020757306889,12.891386455631938,0.2125103798722684,0.2405869332938666,2,Intermediate
0.3044388234982192,0.3295715705373176,0.13717586978987195,0.0,31.931758919612786,0.600144465238523,3.084617350754356,1,Beginner
0.8112676311889906,0.9772805606357853,0.7289886233207288,0.45234799765081163,32.3855392798281,1.0,0.12781786156718586,2,Expert
0.36035928185853583,0.8946661515278903,0.7212221152154827,0.3804051209804219,29.880740203290806,0.6747416667782191,2.4277423995512053,4,Intermediate
0.9534867227546198,1.0,0.8345134341854105,0.8120714556955998,18.058927502802984,0.8117446258978525,0.20740073025823796,2,Expert
0.886523140133372,0.9972710531562602,0.8535441810718581,0.4765372120450412,13.512567992967695,0.9087860533029511,0.14087749187604767,4,Expert
0.8391197846372568,0.9837282547159513,1.0,0.7600805320589011,12.443891975441826,0.9540886200358835,0.7428245619846239,3,Expert
0.40719235607887755,0.6022020209834567,0.13150204691985956,0.06039438833328591,43.95301821356793,0.09997885218986982,0.7922814730137215,1,Beginner
0.27605898989905714,0.47237705664259605,0.0883625128594431,0.02602775487557075,26.750944270658927,0.350256355130612,3.077547482142922,2,Beginner
0.6605727995846444,1.0,0.6260910223218421,0.35376779145982334,3.0,0.7634549971131237,0.0,2,Advanced
0.16238264625575738,0.7028623552911992,0.19735714266730328,0.0,43.55731594615002,0.46920282860239537,0.0,4,Beginner
0.8052728500899763,0.9379664860682139,0.7319601996870511,0.3120951845619613,19.06843492661918,0.7223580114163883,0.0,2,Advanced
0.8444322352118264,0.93678171532433,0.7656423911855823,0.23869302552222826,32.81740228047817,0.7789265525770542,1.4001981552747984,2,Advanced
0.494702434506588,0.4906374243384587,0.15187803398983052,0.0,42.56001119182638,0.14063783822106554,2.2058408589508893,1,Beginner
0.8098834172656069,0.9510154003280202,0.6806078667420405,0.5408371432422927,35.12813705195373,0.7716863107763982,0.6167146187433514,3,Advanced
0.8703676315702437,0.9894579019598355,1.0,0.6643912272752688,13.53622393163046,1.0,0.22630399073816576,2,Expert
0.6302266411908084,0.9623094630441539,0.5432507188535491,0.0,43.471636960385794,0.2510168177870468,1.8087992768481658,3,Intermediate
0.38327474374530157,0.6727622650596194,0.08836580066990121,0.0,68.7424417016,0.16147803301000443,1.434083892797037,2,Beginner
0.18523963797373527,0.6492551959247307,0.2768111444929491,0.0006965529446313692,44.6597208701153,0.20661897710016702,1.3924480097073835,2,Beginner
0.4296019131565979,0.9777530191740273,0.42353010129823765,0.24249301972259688,15.327321134425173,0.19387117240287205,1.8182912026531146,2,Intermediate
0.4390434683575388,0.3183016851051138,0.0887850979273429,0.1201234883265216,49.0514315129593,0.36179573731901304,5.789242211434967,1,Beginner
0.8448149420388712,0.9649520689204585,0.9212610951801434,0.8641549195529113,21.24140112154041,0.8390272124510952,0.18934733274598103,2,Expert
0.24571433025622608,0.6266094171955411,0.4318778255247401,0.024096663657071946,19.62056026245355,0.2973655760283831,1.6463653578112312,4,Beginner
0.8328711406128975,1.0,1.0,0.7136404420278345,25.25674453657999,0.6939968095132896,0.9032486524929736,1,Advanced
0.7241273613612562,0.8894613211237445,0.9131546907331596,0.2840884110396038,23.216485654890977,0.7151851130636004,1.0008766361927997,3,Advanced
0.555868587940266,0.9309422346148785,0.9211622886222587,0.238738401612811,27.29182834784173,0.7279169403727204,1.7000662242496216,2,Advanced
0.1848903693678138,0.5057443337820782,0.1407084272110709,0.11172266078095355,57.136819664853654,0.2781284312866776,2.4119403061939027,4,Beginner
1.0,0.967642217099898,0.9148239934760382,0.832003223403842,20.140940072248917,0.8648205036794882,0.044571888842107596,4,Expert
0.2460300633608673,0.6020847313998766,0.251691654492799,0.042154114517399394,35.26105620584796,0.07716569951533928,3.1390191690435056,4,Beginner
0.8892027220822735,1.0,0.8560684933577223,0.7980241400068565,21.561701681976153,0.8479813752075315,0.35191298096799006,1,Expert
0.6622130513227341,0.9411228005190647,0.5348833126081021,0.4080489094863257,37.74152818078785,0.5948564288848698,1.7820878908348798,4,Intermediate
0.7015355810384294,1.0,0.9861412559470714,0.7259688429633968,16.469100027648423,0.6605701655767613,1.7696152492203032,2,Advanced
0.6344977769967742,0.7474820805555824,0.7025465572356784,0.2699493158255625,19.196899116404644,0.681239423822075,3.7340930807977313,3,Intermediate
0.4908557262610719,0.8023115976966722,0.7823088337694293,0.1437816270922613,43.66642050759749,0.2784285552331359,1.3287672559076737,3,Intermediate
0.8493884603477925,0.9604332949481991,0.8913380659767585,0.448060499553848,24.9163237228111,0.6406050729043417,1.1328454645101818,3,Advanced
0.6455191105693413,0.955324309730134,0.8613678795409246,0.5589681051688031,30.702009039120917,0.8895129480763478,1.1558765793400392,3,Advanced
0.43285824248813215,0.5359121030495199,0.2737809536615071,0.10004723151738694,40.35980190419642,0.3685162856336117,2.0071110884000234,2,Beginner
0.7255813080898331,0.907807246239783,0.8746710497924248,0.35519039248236595,15.146219959301192,0.8626019904726419,0.7482348125425158,4,Advanced
0.6426653772823007,0.8601820613103298,0.33810384660981685,0.0027456341693370134,18.426032822110713,0.5737178884909385,3.5638945356566682,1,Intermediate
0.5547023216653477,0.6674967512019822,0.3344969610274637,0.05916675496191026,49.94915307985897,0.4166414295417804,1.7857705216608504,4,Beginner
0.40134685288339006,0.5716133488595392,0.2992993003423722,0.0789537483143075,64.8099248329225,0.2485820773703431,0.7847132747314021,2,Beginner
0.9808419717507978,0.999052457523606,0.8276680851530458,1.0,15.072546183622823,0.7915836127345985,0.0,1,Expert
0.7914824005800299,0.9901992223423915,0.9470784490951226,1.0,13.399842428364687,0.8285209832733497,0.08426627005134986,2,Expert
0.13277440146958203,0.5095920955454666,0.0860657138351876,0.0,70.83539912993474,0.34092937770386594,3.5695313709209753,4,Beginner
0.6966365750840651,0.9915311773769915,0.781004099186033,0.3681492700416892,20.990015211976157,0.5763534773492116,1.892551691007128,1,Advanced
0.7981753314229042,0.9813153749043153,0.9795526986958173,0.723689975403715,20.845547056909687,0.8221332272374214,0.11955071990926941,4,Expert
0.847279236143574,0.9331261798436692,0.8993525920936649,0.5336855576186388,11.849453909624206,0.5501799871820983,1.285791909104544,4,Advanced
0.9595341042241337,1.0,0.9401189224814255,0.8005855693451437,7.990089715240067,0.8727942243353116,0.16635594560235015,1,Expert
0.7385544989681692,0.9754825381603139,0.769913730473327,0.4037952880917318,18.457263140156684,0.7606754279089337,0.24936200455252044,3,Advanced
0.17094729974324097,0.6080186868926211,0.23212467440081194,0.1435630517835107,42.320172464791646,0.19587921582815015,2.2400959560431954,4,Beginner
0.9173974495271047,0.9716884561107225,0.8545438246242574,0.5092516137770766,21.721089373687875,0.7005438592027299,0.594798189671871,3,Advanced
0.7521698171059916,1.0,1.0,0.3534282404468092,30.26557250493574,0.7870557422570778,0.7713380400603234,2,Advanced
0.8631424370502729,0.9594037017149518,0.8240561265291502,0.5218232980418678,4.8175591420033115,0.7103521927312951,0.03222459788180054,1,Advanced
0.9472305442875169,0.9830443591530734,0.9635145355346673,0.7471798394605907,19.90431503293102,0.8180002894872604,0.35931668280367945,1,Expert
